animateType,name,no,tagAddr,tagID,interval,criteria
changeImage,공조기08.흄후드11.상태,817,http://localhost:9898/current/hvac/2008_3_27,TAG_2008_3_27,NULL,NULL
changeImage,공조기08.공기유동11.상태,818,http://localhost:9898/current/hvac/2008_3_28,TAG_2008_3_28,NULL,NULL
changeImage,공조기08.흄후드12.상태,819,http://localhost:9898/current/hvac/2008_3_29,TAG_2008_3_29,NULL,NULL
changeImage,공조기08.공기유동12.상태,820,http://localhost:9898/current/hvac/2008_3_30,TAG_2008_3_30,NULL,NULL
changeImage,FCU.5F-1.상태,821,http://localhost:9898/current/hvac/2008_3_31,TAG_2008_3_31,NULL,NULL
changeImage,FCU.5F-2.상태,822,http://localhost:9898/current/hvac/2008_3_32,TAG_2008_3_32,NULL,NULL
changeImage,FCU.5F-3.상태,823,http://localhost:9898/current/hvac/2008_3_33,TAG_2008_3_33,NULL,NULL
changeImage,FCU.5F-4.상태,824,http://localhost:9898/current/hvac/2008_3_34,TAG_2008_3_34,NULL,NULL
changeImage,FCU.5F-5.상태,825,http://localhost:9898/current/hvac/2008_3_35,TAG_2008_3_35,NULL,NULL
changeImage,FCU.5F-6.상태,826,http://localhost:9898/current/hvac/2008_3_36,TAG_2008_3_36,NULL,NULL
changeTextFloor_1,D07.인터컴,827,http://localhost:9898/current/hvac/2008_4_1,TAG_2008_4_1,NULL,NULL
changeImage,공조기08.급기기동,828,http://localhost:9898/current/hvac/2008_4_2,TAG_2008_4_2,NULL,NULL
changeImage,공조기08.전기히터기동,829,http://localhost:9898/current/hvac/2008_4_3,TAG_2008_4_3,NULL,NULL
changeImage,공조기08.외기댐퍼,830,http://localhost:9898/current/hvac/2008_4_4,TAG_2008_4_4,NULL,NULL
changeImage,FCU.5F-1.기동,831,http://localhost:9898/current/hvac/2008_4_5,TAG_2008_4_5,NULL,NULL
changeImage,FCU.5F-3.기동,832,http://localhost:9898/current/hvac/2008_4_6,TAG_2008_4_6,NULL,NULL
changeImage,FCU.5F-2.기동,833,http://localhost:9898/current/hvac/2008_4_7,TAG_2008_4_7,NULL,NULL
changeImage,FCU.5F-4.기동,834,http://localhost:9898/current/hvac/2008_4_8,TAG_2008_4_8,NULL,NULL
