animateType,name,no,tagAddr,tagID,interval,criteria
changeTextRound_1,HV6_CB_hand_Event,266,http://192.168.245.3:9898/monitor/electric/4560_5_31,TAG_4560_5_31,NULL,NULL
NULL,HV6_R_AMP_Event,279,http://192.168.245.3:9898/monitor/electric/4560_5_39,TAG_4560_5_39,NULL,NULL
NULL,HV6_RS_Volt_Event,280,http://192.168.245.3:9898/monitor/electric/4560_5_40,TAG_4560_5_40,NULL,NULL
NULL,HV6_S_AMP_Event,281,http://192.168.245.3:9898/monitor/electric/4560_5_41,TAG_4560_5_41,NULL,NULL
NULL,HV6_ST_Volt_Event,282,http://192.168.245.3:9898/monitor/electric/4560_5_42,TAG_4560_5_42,NULL,NULL
NULL,HV6_T_AMP_Event,283,http://192.168.245.3:9898/monitor/electric/4560_5_43,TAG_4560_5_43,NULL,NULL
NULL,HV6_TR_Volt_Event,284,http://192.168.245.3:9898/monitor/electric/4560_5_44,TAG_4560_5_44,NULL,NULL
changeTextRound_1,HV7_R_AMP_VALUE,291,http://192.168.245.3:9898/monitor/electric/4560_2_37,TAG_4560_2_37,NULL,NULL
changeTextRound_1,HV7_S_AMP_VALUE,292,http://192.168.245.3:9898/monitor/electric/4560_2_38,TAG_4560_2_38,NULL,NULL
changeTextRound_1,HV7_T_AMP_VALUE,293,http://192.168.245.3:9898/monitor/electric/4560_2_39,TAG_4560_2_39,NULL,NULL
changeTextRound_1,HV7_FREQUENCY_VALUE,294,http://192.168.245.3:9898/monitor/electric/4560_2_40,TAG_4560_2_40,NULL,NULL
changeTextRound_1,HV7_WI_VALUE,295,http://192.168.245.3:9898/monitor/electric/4560_2_41,TAG_4560_2_41,NULL,NULL
changeTextRound_1,HV7_PF_VALUE,296,http://192.168.245.3:9898/monitor/electric/4560_2_42,TAG_4560_2_42,NULL,NULL
changeTextRound_1,HV7_RS_Volt_VALUE,297,http://192.168.245.3:9898/monitor/electric/4560_2_43,TAG_4560_2_43,NULL,NULL
changeTextRound_1,HV7_st_Volt_VALUE,298,http://192.168.245.3:9898/monitor/electric/4560_2_44,TAG_4560_2_44,NULL,NULL
changeTextRound_1,HV7_TR_Volt_VALUE,299,http://192.168.245.3:9898/monitor/electric/4560_2_45,TAG_4560_2_45,NULL,NULL
changeImage,HV7_CB_STATUS,300,http://192.168.245.3:9898/monitor/electric/4560_5_45,TAG_4560_5_45,NULL,NULL
changeImage,HV7_local_remote,302,http://192.168.245.3:9898/monitor/electric/4560_5_46,TAG_4560_5_46,NULL,NULL
changeImage,HV7_ocgr,304,http://192.168.245.3:9898/monitor/electric/4560_5_47,TAG_4560_5_47,NULL,NULL
changeImage,HV7_ocr,306,http://192.168.245.3:9898/monitor/electric/4560_5_48,TAG_4560_5_48,NULL,NULL
changeTextRound_1,HV7_CB_Alarm_Event,308,http://192.168.245.3:9898/monitor/electric/4560_5_49,TAG_4560_5_49,NULL,NULL
changeTextRound_1,HV7_CB_hand_Event,310,http://192.168.245.3:9898/monitor/electric/4560_5_50,TAG_4560_5_50,NULL,NULL
NULL,HV7_R_AMP_Event,322,http://192.168.245.3:9898/monitor/electric/4560_5_58,TAG_4560_5_58,NULL,NULL
NULL,HV7_RS_Volt_Event,323,http://192.168.245.3:9898/monitor/electric/4560_5_59,TAG_4560_5_59,NULL,NULL
NULL,HV7_S_AMP_Event,324,http://192.168.245.3:9898/monitor/electric/4560_5_60,TAG_4560_5_60,NULL,NULL
NULL,HV7_ST_Volt_Event,325,http://192.168.245.3:9898/monitor/electric/4560_5_61,TAG_4560_5_61,NULL,NULL
NULL,HV7_TR_Volt_Event,327,http://192.168.245.3:9898/monitor/electric/4560_5_63,TAG_4560_5_63,NULL,NULL
changeTextRound_1,HV8_R_AMP_VALUE,334,http://192.168.245.3:9898/monitor/electric/4560_2_55,TAG_4560_2_55,NULL,NULL
changeTextRound_1,HV8_S_AMP_VALUE,335,http://192.168.245.3:9898/monitor/electric/4560_2_56,TAG_4560_2_56,NULL,NULL
changeTextRound_1,HV8_LAMP_VALUE,336,http://192.168.245.3:9898/monitor/electric/4560_2_57,TAG_4560_2_57,NULL,NULL
