animateType,name,no,tagAddr,tagID,interval,criteria
NULL,upsDiagSubSysIntBypSwitchTableSize.0,310,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.3.0,1.3.6.1.4.1.318.1.1.1.13.4.3.0,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchFrameIndex.1,311,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.1.1,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchIndex.1,312,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.2.1,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchStatus.1,313,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.3.1,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchFirmwareRev.1,314,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.4.1,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchHardwareRev.1,315,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.5.1,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchSerialNum.1,316,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.6.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.6.1,NULL,NULL
NULL,upsDiagSubSysIntBypSwitchManufactureDate.1,317,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.4.1.7.1,1.3.6.1.4.1.318.1.1.1.13.4.4.1.7.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorTableSize.0,318,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.5.0,1.3.6.1.4.1.318.1.1.1.13.4.5.0,NULL,NULL
NULL,upsDiagSubSysBattMonitorFrameIndex.1,319,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.1.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorIndex.1,320,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.2.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorStatus.1,321,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.3.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorFirmwareRev.1,322,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.4.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorHardwareRev.1,323,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.5.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorSerialNum.1,324,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.6.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.6.1,NULL,NULL
NULL,upsDiagSubSysBattMonitorManufactureDate.1,325,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.6.1.7.1,1.3.6.1.4.1.318.1.1.1.13.4.6.1.7.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearTableSize.0,326,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.7.0,1.3.6.1.4.1.318.1.1.1.13.4.7.0,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearFrameIndex.1,327,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.1.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearIndex.1,328,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.2.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearStatus.1,329,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.3.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearFirmwareRev.1,330,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.4.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearHardwareRev.1,331,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.5.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearSerialNum.1,332,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.6.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.6.1,NULL,NULL
NULL,upsDiagSubSysExternalSwitchGearManufactureDate.1,333,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.8.1.7.1,1.3.6.1.4.1.318.1.1.1.13.4.8.1.7.1,NULL,NULL
NULL,upsDiagSubSysDisplayInterfaceCardTableSize.0,334,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.9.0,1.3.6.1.4.1.318.1.1.1.13.4.9.0,NULL,NULL
NULL,upsDiagSubSysDisplayInterfaceCardFrameIndex.1,335,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.10.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.10.1.1.1,NULL,NULL
NULL,upsDiagSubSysDisplayInterfaceCardIndex.1,336,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.10.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.10.1.2.1,NULL,NULL
NULL,upsDiagSubSysDisplayInterfaceCardStatus.1,337,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.10.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.10.1.3.1,NULL,NULL
NULL,upsDiagSubSysDCCircuitBreakerTableSize.0,338,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.11.0,1.3.6.1.4.1.318.1.1.1.13.4.11.0,NULL,NULL
NULL,upsDiagSubSysDCCircuitBreakerFrameIndex.1,339,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.12.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.12.1.1.1,NULL,NULL
NULL,upsDiagSubSysDCCircuitBreakerIndex.1,340,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.12.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.12.1.2.1,NULL,NULL
NULL,upsDiagSubSysDCCircuitBreakerStatus.1,341,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.12.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.12.1.3.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyTableSize.0,342,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.13.0,1.3.6.1.4.1.318.1.1.1.13.4.13.0,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyFrameIndex.1,343,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.1.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyIndex.1,344,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.2.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyStatus.1,345,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.3.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyFirmwareRev.1,346,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.4.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyHardwareRev.1,347,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.5.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplySerialNum.1,348,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.6.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.6.1,NULL,NULL
NULL,upsDiagSubSysSystemPowerSupplyManufactureDate.1,349,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.14.1.7.1,1.3.6.1.4.1.318.1.1.1.13.4.14.1.7.1,NULL,NULL
NULL,upsDiagSubSysXRCommunicationCardTableSize.0,350,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.15.0,1.3.6.1.4.1.318.1.1.1.13.4.15.0,NULL,NULL
NULL,upsDiagSubSysXRCommunicationCardFrameIndex.1,351,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.16.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.16.1.1.1,NULL,NULL
NULL,upsDiagSubSysXRCommunicationCardIndex.1,352,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.16.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.16.1.2.1,NULL,NULL
NULL,upsDiagSubSysXRCommunicationCardStatus.1,353,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.16.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.16.1.3.1,NULL,NULL
NULL,upsDiagSubSysXRCommunicationCardFirmwareRev.1,354,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.16.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.16.1.4.1,NULL,NULL
NULL,upsDiagSubSysXRCommunicationCardSerialNum.1,355,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.16.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.16.1.5.1,NULL,NULL
NULL,upsDiagSubSysExternalPowerFrameBoardTableSize.0,356,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.17.0,1.3.6.1.4.1.318.1.1.1.13.4.17.0,NULL,NULL
NULL,upsDiagSubSysExternalPowerFrameBoardFrameIndex.1,357,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.18.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.18.1.1.1,NULL,NULL
NULL,upsDiagSubSysExternalPowerFrameBoardIndex.1,358,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.18.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.18.1.2.1,NULL,NULL
NULL,upsDiagSubSysExternalPowerFrameBoardStatus.1,359,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.18.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.18.1.3.1,NULL,NULL
NULL,upsDiagSubSysChargerTableSize.0,360,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.19.0,1.3.6.1.4.1.318.1.1.1.13.4.19.0,NULL,NULL
NULL,upsDiagSubSysInverterTableSize.0,361,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.21.0,1.3.6.1.4.1.318.1.1.1.13.4.21.0,NULL,NULL
NULL,upsDiagSubSysInverterFrameIndex.1,362,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.1.1,NULL,NULL
NULL,upsDiagSubSysInverterIndex.1,363,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.2.1,NULL,NULL
NULL,upsDiagSubSysInverterStatus.1,364,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.3.1,NULL,NULL
NULL,upsDiagSubSysInverterFirmwareRev.1,365,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.4.1,NULL,NULL
NULL,upsDiagSubSysInverterHardwareRev.1,366,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.5.1,NULL,NULL
NULL,upsDiagSubSysInverterSerialNum.1,367,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.6.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.6.1,NULL,NULL
NULL,upsDiagSubSysInverterManufactureDate.1,368,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.22.1.7.1,1.3.6.1.4.1.318.1.1.1.13.4.22.1.7.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionTableSize.0,369,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.23.0,1.3.6.1.4.1.318.1.1.1.13.4.23.0,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionFrameIndex.1,370,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.1.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.1.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionIndex.1,371,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.2.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.2.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionStatus.1,372,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.3.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.3.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionFirmwareRev.1,373,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.4.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.4.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionHardwareRev.1,374,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.5.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.5.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionSerialNum.1,375,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.6.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.6.1,NULL,NULL
NULL,upsDiagSubSysPowerFactorCorrectionManufactureDate.1,376,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.1.13.4.24.1.7.1,1.3.6.1.4.1.318.1.1.1.13.4.24.1.7.1,NULL,NULL
NULL,serialPort2Mode.0,377,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.3.1.2.1.1.0,1.3.6.1.4.1.318.1.1.3.1.2.1.1.0,NULL,NULL
NULL,setPulseOnTXD.0,378,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.3.1.2.2.1.0,1.3.6.1.4.1.318.1.1.3.1.2.2.1.0,NULL,NULL
NULL,emConfigProbeNumber.1,379,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.1.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.1.1,NULL,NULL
NULL,emConfigProbeNumber.2,380,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.1.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.1.2,NULL,NULL
NULL,emConfigProbeName.1,381,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.2.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.2.1,NULL,NULL
NULL,emConfigProbeName.2,382,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.2.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.2.2,NULL,NULL
NULL,emConfigProbeHighTempThreshold.1,383,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.3.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.3.1,NULL,NULL
NULL,emConfigProbeHighTempThreshold.2,384,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.3.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.3.2,NULL,NULL
NULL,emConfigProbeLowTempThreshold.1,385,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.4.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.4.1,NULL,NULL
NULL,emConfigProbeLowTempThreshold.2,386,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.4.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.4.2,NULL,NULL
NULL,emConfigProbeTempUnits.1,387,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.5.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.5.1,NULL,NULL
NULL,emConfigProbeTempUnits.2,388,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.5.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.5.2,NULL,NULL
NULL,emConfigProbeHighHumidThreshold.1,389,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.6.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.6.1,NULL,NULL
NULL,emConfigProbeHighHumidThreshold.2,390,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.6.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.6.2,NULL,NULL
NULL,emConfigProbeLowHumidThreshold.1,391,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.7.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.7.1,NULL,NULL
NULL,emConfigProbeLowHumidThreshold.2,392,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.7.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.7.2,NULL,NULL
NULL,emConfigProbeHighTempEnable.1,393,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.8.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.8.1,NULL,NULL
NULL,emConfigProbeHighTempEnable.2,394,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.8.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.8.2,NULL,NULL
NULL,emConfigProbeLowTempEnable.1,395,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.9.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.9.1,NULL,NULL
NULL,emConfigProbeLowTempEnable.2,396,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.9.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.9.2,NULL,NULL
NULL,emConfigProbeHighHumidEnable.1,397,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.10.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.10.1,NULL,NULL
NULL,emConfigProbeHighHumidEnable.2,398,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.10.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.10.2,NULL,NULL
NULL,emConfigProbeLowHumidEnable.1,399,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.11.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.11.1,NULL,NULL
NULL,emConfigProbeLowHumidEnable.2,400,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.11.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.11.2,NULL,NULL
NULL,emConfigProbeMaxTempThreshold.1,401,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.12.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.12.1,NULL,NULL
NULL,emConfigProbeMaxTempThreshold.2,402,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.12.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.12.2,NULL,NULL
NULL,emConfigProbeMinTempThreshold.1,403,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.13.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.13.1,NULL,NULL
NULL,emConfigProbeMinTempThreshold.2,404,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.13.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.13.2,NULL,NULL
NULL,emConfigProbeMaxHumidThreshold.1,405,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.14.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.14.1,NULL,NULL
NULL,emConfigProbeMaxHumidThreshold.2,406,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.14.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.14.2,NULL,NULL
NULL,emConfigProbeMinHumidThreshold.1,407,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.15.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.15.1,NULL,NULL
NULL,emConfigProbeMinHumidThreshold.2,408,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.15.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.15.2,NULL,NULL
NULL,emConfigProbeMaxTempEnable.1,409,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.16.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.16.1,NULL,NULL
NULL,emConfigProbeMaxTempEnable.2,410,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.16.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.16.2,NULL,NULL
NULL,emConfigProbeMinTempEnable.1,411,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.17.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.17.1,NULL,NULL
NULL,emConfigProbeMinTempEnable.2,412,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.17.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.17.2,NULL,NULL
NULL,emConfigProbeMaxHumidEnable.1,413,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.18.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.18.1,NULL,NULL
NULL,emConfigProbeMaxHumidEnable.2,414,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.18.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.18.2,NULL,NULL
NULL,emConfigProbeMinHumidEnable.1,415,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.19.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.19.1,NULL,NULL
NULL,emConfigProbeMinHumidEnable.2,416,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.19.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.19.2,NULL,NULL
NULL,emConfigProbeTempHysteresis.1,417,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.20.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.20.1,NULL,NULL
NULL,emConfigProbeTempHysteresis.2,418,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.20.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.20.2,NULL,NULL
NULL,emConfigProbeHumidHysteresis.1,419,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.21.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.21.1,NULL,NULL
NULL,emConfigProbeHumidHysteresis.2,420,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.21.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.21.2,NULL,NULL
NULL,emConfigProbeLocation.1,421,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.22.1,1.3.6.1.4.1.318.1.1.10.1.2.2.1.22.1,NULL,NULL
NULL,emConfigProbeLocation.2,422,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.2.1.22.2,1.3.6.1.4.1.318.1.1.10.1.2.2.1.22.2,NULL,NULL
NULL,emConfigContactNumber.1,423,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.1,1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.1,NULL,NULL
NULL,emConfigContactNumber.2,424,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.2,1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.2,NULL,NULL
NULL,emConfigContactNumber.3,425,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.3,1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.3,NULL,NULL
NULL,emConfigContactNumber.4,426,http://192.168.245.3:9898/monitor/ups/1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.4,1.3.6.1.4.1.318.1.1.10.1.2.4.1.1.4,NULL,NULL
